mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2020-12-29 00:28:42.079022080,79.47,25.02,1633.0,4.0,1337.0,3.6,938.0,3.9,375,S,2B,3413
2021-10-26 00:48:31.079024128,79.47,25.02,1534.0,6.0,1256.0,6.1,881.0,5.2,305,S,2B,3413
2021-10-28 00:38:30.579023872,79.47,25.02,1518.0,4.0,1243.0,4.8,872.0,3.5,324,S,2A,3413
2020-05-08 23:58:41.079024128,79.47,25.02,1464.0,26.0,1177.0,25.6,870.0,27.5,85,S,2B,3413
2021-05-26 11:58:44.579022336,79.47,25.02,1562.0,25.0,1281.0,25.2,893.0,25.9,150,S,2B,3413
2019-02-13 23:57:43.579024128,79.47,25.02,1982.0,6.0,1626.0,6.1,1133.0,6.8,315,S,2A,3413
2021-07-28 00:48:38.079022080,79.47,25.02,1900.0,60.0,1573.0,59.8,1065.0,59.6,25,S,2B,3413
2021-06-12 00:28:35.079023872,79.47,25.02,1479.0,64.0,1155.0,67.3,924.0,57.6,25,S,2B,3413
2018-08-02 01:17:13.079024128,79.47,25.02,2620.0,197.0,2141.0,197.2,1510.0,197.2,5,S,2B,3413
2019-01-27 15:04:14.790149120,79.47,25.02,1986.0,66.0,1592.0,77.7,1188.0,34.5,5,S,1A,3413
2019-01-28 12:17:47.079022080,79.47,25.02,1995.0,5.0,1635.0,5.3,1144.0,5.7,340,S,2B,3413
2018-06-08 01:17:21.579021824,79.47,25.02,1975.0,54.0,1590.0,54.2,1171.0,54.1,75,S,2B,3413
2020-09-22 13:18:20.579023872,79.47,25.02,1641.0,4.0,1340.0,3.8,948.0,3.0,370,S,2B,3413
2021-06-27 00:28:31.579023872,79.47,25.02,1645.0,19.0,1340.0,19.2,954.0,19.6,125,S,2A,3413
2018-08-13 00:47:31.079022080,79.47,25.02,2374.0,36.0,1953.0,33.6,1349.0,40.9,75,S,2A,3413
2019-02-21 11:57:44.079022336,79.47,25.02,2009.0,4.0,1658.0,4.6,1136.0,4.1,330,S,2A,3413
2018-06-23 23:56:39.079024128,79.47,25.02,2148.0,13.0,1750.0,12.7,1245.0,12.9,155,S,2B,3413
2020-04-28 12:38:40.079022080,79.47,25.02,1357.0,116.0,1136.0,121.6,742.0,103.1,10,S,2A,3413
2021-12-24 15:04:33.871385088,79.47,25.02,1463.0,60.0,1174.0,69.5,872.0,38.3,6,S,1B,3413
2019-07-26 12:48:36.079022080,79.47,25.02,2053.0,24.0,1683.0,22.8,1176.0,26.6,89,S,2A,3413
2021-02-16 13:08:26.079024128,79.47,25.02,1535.0,32.0,1260.0,32.1,876.0,32.1,290,S,2B,3413
2018-06-29 00:47:00.079022080,79.47,25.02,2174.0,19.0,1765.0,19.7,1270.0,18.3,115,S,2B,3413
2019-05-30 00:05:08.579022080,79.47,25.02,1907.0,35.0,1524.0,36.0,1147.0,33.9,84,S,2A,3413
2021-04-16 12:48:35.079021824,79.47,25.02,1525.0,28.0,1238.0,29.6,890.0,22.9,60,S,2B,3413
2020-08-02 12:08:46.579022080,79.47,25.02,2576.0,76.0,2051.0,78.0,1559.0,73.6,10,S,2B,3413
2020-01-21 01:08:34.579022080,79.47,25.02,1711.0,4.0,1410.0,4.5,970.0,4.5,374,S,2A,3413
2020-08-16 23:58:49.579022080,79.47,25.02,1979.0,77.0,1591.0,74.6,1178.0,80.0,14,S,2A,3413
2021-05-10 12:28:33.579023872,79.47,25.02,1491.0,22.0,1189.0,21.1,900.0,24.1,90,S,2A,3413
2021-07-16 13:08:27.579023872,79.47,25.02,1725.0,75.0,1405.0,70.7,1001.0,83.2,20,S,2A,3413
2018-09-29 12:56:30.079024128,79.47,25.02,2093.0,6.0,1721.0,6.5,1191.0,5.6,380,S,2B,3413
2019-07-03 00:28:40.579024128,79.47,25.02,1988.0,111.0,1607.0,101.8,1170.0,125.6,24,S,2B,3413
2017-07-15 12:26:52.079024128,79.47,25.02,2333.0,50.0,1923.0,47.7,1320.0,54.0,40,S,2A,3413
2020-06-19 12:28:40.579022080,79.47,25.02,1679.0,11.0,1363.0,12.0,980.0,10.4,180,S,2A,3413
2021-09-04 00:58:32.579022080,79.47,25.02,1699.0,79.0,1332.0,81.5,1055.0,74.6,15,S,2B,3413
2019-06-26 12:48:44.079022080,79.47,25.02,1976.0,37.0,1633.0,37.4,1112.0,36.2,60,S,2B,3413
2020-07-05 00:38:32.079023872,79.47,25.02,1698.0,27.0,1355.0,28.3,1023.0,24.4,155,S,2B,3413
2020-07-14 12:28:42.579022080,79.47,25.02,1888.0,41.0,1574.0,42.2,1044.0,38.7,40,S,2B,3413
2018-06-02 00:07:45.579022080,79.47,25.02,2095.0,24.0,1711.0,20.5,1210.0,29.5,144,S,2B,3413
2021-07-02 23:58:40.079024128,79.47,25.02,1656.0,37.0,1379.0,39.8,918.0,31.2,75,S,2A,3413
2020-04-28 12:38:39.079022080,79.47,25.02,1475.0,34.0,1170.0,36.7,898.0,27.6,50,S,2A,3413
2018-01-25 12:57:06.079024128,79.47,25.02,2156.0,3.0,1771.0,3.0,1230.0,2.9,370,S,2A,3413
2021-05-23 00:28:40.579022080,79.47,25.02,1412.0,324.0,891.0,321.5,1095.0,326.0,5,S,2B,3413
2017-01-17 12:47:16.079022080,79.47,25.02,2398.0,6.0,1955.0,6.7,1389.0,5.5,269,S,2A,3413
2020-06-04 13:18:28.579022080,79.47,25.02,1639.0,20.0,1329.0,20.2,959.0,19.3,130,S,2B,3413
2017-07-08 23:56:42.079024128,79.47,25.02,2282.0,110.0,1849.0,109.5,1337.0,109.5,84,S,2A,3413
2021-03-21 01:08:25.579023872,79.47,25.02,1595.0,26.0,1304.0,26.2,919.0,26.2,355,S,2B,3413
2019-05-14 01:18:26.579023872,79.47,25.02,1928.0,39.0,1566.0,38.4,1125.0,39.0,34,S,2B,3413
2020-01-21 13:18:26.579023872,79.47,25.02,1770.0,5.0,1460.0,4.9,1002.0,6.5,430,S,2A,3413
2018-06-09 00:47:29.579022080,79.47,25.02,2127.0,14.0,1736.0,14.4,1229.0,13.6,154,S,2B,3413
2017-12-14 00:06:45.079024128,79.47,25.02,2175.0,10.0,1775.0,10.4,1258.0,8.2,254,S,2A,3413
2021-10-10 12:38:36.579022336,79.47,25.02,1533.0,6.0,1256.0,6.2,880.0,4.8,350,S,2A,3413
2018-08-11 00:07:07.079022080,79.47,25.02,2653.0,214.0,2079.0,219.0,1648.0,204.6,5,S,2B,3413
2021-11-01 13:18:23.079024128,79.47,25.02,1526.0,5.0,1249.0,5.7,878.0,4.9,310,S,2A,3413
2019-08-12 01:18:26.579023872,79.47,25.02,2298.0,127.0,1874.0,111.6,1331.0,153.1,14,S,2B,3413
2020-12-04 23:58:40.579023872,79.47,25.02,1582.0,11.0,1281.0,10.8,928.0,10.1,204,S,2B,3413
2018-11-18 12:47:50.579022336,79.47,25.02,2058.0,6.0,1694.0,6.4,1169.0,5.5,410,S,2A,3413
2018-06-08 12:36:55.079022080,79.47,25.02,2021.0,38.0,1653.0,40.2,1162.0,33.7,99,S,2B,3413
2020-06-10 00:38:34.079024128,79.47,25.02,1558.0,30.0,1272.0,26.0,900.0,35.8,95,S,2A,3413
2021-01-31 00:38:40.579022080,79.47,25.02,1640.0,3.0,1346.0,3.2,937.0,3.5,375,S,2B,3413
2017-05-19 15:04:03.835374848,79.47,25.02,2179.0,56.0,1727.0,66.7,1330.0,30.0,6,S,1B,3413
2020-07-12 12:38:42.079021824,79.47,25.02,1731.0,66.0,1400.0,66.5,1017.0,66.5,140,S,2A,3413
2020-01-11 13:18:27.079024128,79.47,25.02,1741.0,5.0,1433.0,3.6,988.0,6.1,410,S,2A,3413
2019-01-17 12:47:48.579023872,79.47,25.02,2055.0,6.0,1688.0,6.6,1172.0,4.4,350,S,2A,3413
2017-10-31 23:56:43.079022080,79.47,25.02,2193.0,5.0,1802.0,5.1,1250.0,4.4,354,S,2A,3413
2021-09-23 11:58:43.079022080,79.47,25.02,1528.0,4.0,1252.0,4.4,877.0,3.7,369,S,2B,3413
2020-01-24 00:28:38.079024128,79.47,25.02,1738.0,4.0,1429.0,3.8,990.0,3.9,384,S,2A,3413
2019-12-12 01:08:31.079022080,79.47,25.02,1752.0,14.0,1437.0,13.3,1002.0,15.4,274,S,2A,3413
2019-06-08 01:18:28.079024384,79.47,25.02,1891.0,61.0,1498.0,53.4,1153.0,71.5,24,S,2B,3413
2017-07-09 15:03:45.784596736,79.47,25.02,2149.0,36.0,1683.0,44.7,1337.0,16.3,12,S,1B,3413
2019-07-09 12:08:47.579022080,79.47,25.02,2082.0,60.0,1739.0,62.3,1144.0,54.5,40,S,2A,3413
2018-05-15 00:47:30.579021824,79.47,25.02,1965.0,22.0,1576.0,22.5,1174.0,22.2,104,S,2B,3413
2020-06-01 00:08:39.079024128,79.47,25.02,1597.0,25.0,1296.0,27.6,932.0,19.7,125,S,2B,3413
2020-06-22 01:18:32.579022080,79.47,25.02,1531.0,226.0,1211.0,224.1,936.0,229.9,5,S,2B,3413
2021-10-16 12:08:43.079021824,79.47,25.02,1522.0,5.0,1248.0,5.4,870.0,4.8,340,S,2A,3413
2016-10-24 12:47:02.579023872,79.47,25.02,2469.0,5.0,2017.0,4.6,1424.0,4.9,380,S,2A,3413
2018-07-31 12:47:01.079022080,79.47,25.02,2476.0,43.0,2041.0,41.9,1401.0,45.0,49,S,2A,3413
2021-10-12 01:08:24.579024128,79.47,25.02,1530.0,5.0,1251.0,5.0,880.0,5.3,325,S,2B,3413
2021-03-01 12:28:34.079024128,79.47,25.02,1614.0,5.0,1320.0,4.6,928.0,4.6,379,S,2B,3413
2017-10-14 12:47:39.579023616,79.47,25.02,2209.0,3.0,1810.0,3.6,1267.0,2.7,389,S,2A,3413
2020-01-07 11:58:44.579023872,79.47,25.02,1693.0,5.0,1386.0,5.4,972.0,5.6,330,S,2A,3413
2019-02-18 00:28:23.579023872,79.47,25.02,1994.0,7.0,1640.0,6.5,1134.0,6.8,315,S,2B,3413
2018-07-31 15:04:14.583572992,79.47,25.02,2677.0,49.0,2148.0,58.7,1597.0,24.5,5,S,1A,3413
2021-02-14 13:18:26.079024128,79.47,25.02,1579.0,4.0,1298.0,3.9,900.0,3.0,349,S,2A,3413
2020-10-01 00:48:32.579022080,79.47,25.02,1630.0,5.0,1336.0,5.5,934.0,5.1,375,S,2A,3413
2016-11-03 12:47:53.079024128,79.47,25.02,2512.0,7.0,2047.0,6.9,1456.0,5.9,300,S,2A,3413
2020-01-01 12:28:39.579023872,79.47,25.02,1753.0,22.0,1441.0,21.6,998.0,21.6,429,S,2B,3413
2018-10-07 00:00:48.579022080,79.47,25.02,2086.0,5.0,1709.0,5.3,1195.0,4.1,365,S,2B,3413
2018-05-22 12:47:01.579022080,79.47,25.02,1974.0,31.0,1581.0,32.6,1182.0,26.9,90,S,2A,3413
2019-01-22 11:57:42.579022080,79.47,25.02,2017.0,33.0,1661.0,33.2,1143.0,33.2,280,S,2B,3413
2018-12-27 13:17:53.579022080,79.47,25.02,2073.0,5.0,1705.0,4.6,1179.0,4.3,350,S,2A,3413
2019-10-18 13:18:31.079022080,79.47,25.02,1806.0,4.0,1478.0,3.8,1037.0,3.7,329,S,2B,3413
2018-07-03 23:56:40.079024128,79.47,25.02,2173.0,17.0,1773.0,17.6,1256.0,14.8,134,S,2B,3413
2016-09-11 12:37:36.079024128,79.47,25.02,2452.0,465.0,1948.0,465.4,1489.0,465.4,20,S,2A,3413
2021-11-15 12:08:38.079024128,79.47,25.02,1555.0,11.0,1277.0,11.6,886.0,11.1,249,S,2B,3413
2019-06-30 13:18:29.579023872,79.47,25.02,2030.0,65.0,1630.0,54.9,1209.0,79.9,69,S,2B,3413
2020-07-15 00:38:35.079024128,79.47,25.02,1722.0,64.0,1403.0,64.2,997.0,64.2,145,S,2A,3413
2018-07-19 00:47:01.079022080,79.47,25.02,2317.0,100.0,1916.0,99.9,1302.0,99.9,15,S,2B,3413
2021-02-28 12:08:40.579023872,79.47,25.02,1600.0,4.0,1317.0,4.4,908.0,4.0,359,S,2A,3413
2021-05-13 01:18:20.079023872,79.47,25.02,1507.0,42.0,1184.0,42.5,933.0,40.5,35,S,2B,3413
2020-04-07 00:08:33.579023872,79.47,25.02,1448.0,80.0,1149.0,80.6,881.0,78.5,24,S,2A,3413
2020-06-22 12:38:31.079024128,79.47,25.02,1705.0,15.0,1394.0,14.3,982.0,15.5,130,S,2B,3413
2018-01-14 23:56:42.579023872,79.47,25.02,2140.0,5.0,1752.0,5.4,1229.0,5.2,344,S,2A,3413
2018-08-03 12:57:05.579022080,79.47,25.02,2675.0,94.0,2164.0,95.9,1573.0,91.0,9,S,2A,3413
2017-12-10 12:36:59.079024128,79.47,25.02,2156.0,7.0,1765.0,6.9,1238.0,6.7,409,S,2A,3413
2021-04-08 23:58:43.579022080,79.47,25.02,1511.0,29.0,1225.0,29.9,885.0,27.2,54,S,2B,3413
2021-02-13 12:58:31.079024128,79.47,25.02,1634.0,4.0,1340.0,4.4,935.0,4.2,379,S,2A,3413
2021-02-24 13:18:25.079024128,79.47,25.02,1600.0,3.0,1314.0,3.8,913.0,2.5,369,S,2A,3413
2017-12-15 12:36:59.079024128,79.47,25.02,2156.0,7.0,1770.0,6.8,1231.0,8.1,419,S,2A,3413
2019-07-03 00:28:46.079022080,79.47,25.02,2004.0,76.0,1649.0,75.1,1139.0,78.8,44,S,2B,3413
2019-11-25 23:58:46.079022080,79.47,25.02,1786.0,11.0,1461.0,11.5,1027.0,10.9,244,S,2A,3413
2016-05-12 11:57:10.079022080,79.47,25.02,2387.0,26.0,1896.0,27.1,1450.0,23.9,80,S,2A,3413
2019-12-23 12:56:53.579022080,79.47,25.02,1777.0,4.0,1463.0,4.0,1008.0,3.7,519,S,2B,3413
2021-09-23 00:38:38.579022080,79.47,25.02,1526.0,5.0,1250.0,5.1,875.0,3.4,385,S,2B,3413
2021-03-19 23:58:38.579023872,79.47,25.02,1471.0,202.0,1090.0,216.0,989.0,183.9,4,S,2A,3413
2018-11-30 23:57:41.579023872,79.47,25.02,2043.0,8.0,1687.0,8.0,1153.0,9.0,475,S,2B,3413
2017-01-21 12:26:52.079022336,79.47,25.02,2399.0,8.0,1959.0,9.0,1385.0,7.0,309,S,2A,3413
2020-07-10 00:38:42.079021824,79.47,25.02,1790.0,47.0,1494.0,47.0,987.0,46.9,45,S,2B,3413
2020-06-30 00:38:41.079022080,79.47,25.02,1720.0,2.0,1377.0,2.3,1030.0,0.2,115,S,2A,3413
2021-06-21 00:58:23.079024128,79.47,25.02,1614.0,5.0,1315.0,5.5,937.0,1.9,135,S,2A,3413
2019-12-02 01:08:31.079022080,79.47,25.02,1781.0,32.0,1464.0,31.6,1015.0,31.6,294,S,2A,3413
2019-06-08 00:29:49.579023872,79.47,25.02,1969.0,39.0,1581.0,34.2,1174.0,45.4,114,S,2B,3413
2020-11-06 12:28:42.079022080,79.47,25.02,1675.0,8.0,1377.0,8.3,952.0,8.8,279,S,2A,3413
2021-01-18 23:58:42.079024128,79.47,25.02,1648.0,4.0,1358.0,4.4,933.0,3.8,404,S,2A,3413
2020-11-27 11:58:41.579023616,79.47,25.02,1648.0,14.0,1350.0,13.9,945.0,14.1,319,S,2A,3413
2018-12-02 12:27:45.579023616,79.47,25.02,2078.0,5.0,1707.0,4.5,1186.0,4.6,360,S,2B,3413
2019-02-16 11:57:41.579023872,79.47,25.02,1996.0,4.0,1647.0,4.3,1127.0,4.3,320,S,2A,3413
2020-04-26 00:38:31.079024128,79.47,25.02,1563.0,73.0,1293.0,76.6,878.0,65.6,15,S,2B,3413
2021-05-31 00:38:32.579023872,79.47,25.02,1385.0,372.0,1142.0,372.3,784.0,372.3,25,S,2A,3413
2019-08-10 15:04:42.298696960,79.47,25.02,2404.0,34.0,1969.0,39.7,1379.0,15.6,12,S,1A,3413
2021-11-14 00:28:33.079024128,79.47,25.02,1540.0,8.0,1275.0,7.5,865.0,7.9,284,S,2A,3413
2021-01-17 13:08:35.079022080,79.47,25.02,1611.0,6.0,1317.0,5.7,928.0,5.4,339,S,2A,3413
2019-05-29 01:22:18.079022080,79.47,25.02,1914.0,39.0,1536.0,39.9,1141.0,37.3,94,S,2A,3413
2020-10-31 12:58:31.579022080,79.47,25.02,1616.0,4.0,1325.0,4.2,926.0,3.8,430,S,2A,3413
2017-06-11 11:57:29.079022080,79.47,25.02,2208.0,36.0,1794.0,37.7,1287.0,32.0,89,S,2A,3413
2020-02-15 13:18:26.579023872,79.47,25.02,1713.0,3.0,1406.0,2.6,979.0,2.6,380,S,2A,3413
2020-01-01 12:28:39.579023872,79.47,25.02,1713.0,5.0,1405.0,4.9,981.0,4.9,340,S,2A,3413
2019-01-17 11:57:43.579022080,79.47,25.02,2008.0,9.0,1637.0,9.2,1163.0,8.0,260,S,2A,3413
2021-05-16 12:48:30.579024128,79.47,25.02,1488.0,24.0,1185.0,22.4,901.0,25.9,120,S,2B,3413
2018-11-29 13:07:50.579023872,79.47,25.02,2041.0,21.0,1679.0,20.7,1161.0,20.7,450,S,2B,3413
2018-07-09 00:47:01.579022080,79.47,25.02,2194.0,21.0,1795.0,20.2,1262.0,22.1,124,S,2A,3413
2016-12-08 12:47:45.579023872,79.47,25.02,2500.0,12.0,2048.0,11.9,1434.0,12.5,230,S,2A,3413
2021-02-27 23:58:47.079022080,79.47,25.02,1609.0,2.0,1320.0,2.0,919.0,2.1,374,S,2B,3413
2018-04-03 12:17:13.579023616,79.47,25.02,2016.0,61.0,1607.0,63.9,1216.0,55.4,19,S,2B,3413
2020-05-08 01:18:23.579023872,79.47,25.02,1500.0,29.0,1187.0,27.0,917.0,31.5,95,S,2B,3413
2017-07-05 12:26:52.079022336,79.47,25.02,2203.0,110.0,1790.0,116.2,1284.0,95.5,10,S,2B,3413
2020-12-21 13:18:30.079022336,79.47,25.02,1634.0,4.0,1340.0,3.7,936.0,4.8,369,S,2B,3413
2019-05-28 00:08:49.079022080,79.47,25.02,1829.0,39.0,1459.0,39.9,1104.0,38.5,44,S,2B,3413
2022-03-28 00:08:37.579023872,79.47,25.02,1293.0,68.0,994.0,68.9,827.0,66.6,15,S,2B,3413
2020-01-14 00:28:46.579022080,79.47,25.02,1665.0,4.0,1364.0,4.0,955.0,4.1,314,S,2B,3413
2018-10-17 00:56:06.079022080,79.47,25.02,2102.0,4.0,1726.0,4.6,1199.0,4.1,345,S,2A,3413
2017-08-07 23:56:41.579023872,79.47,25.02,2519.0,9.0,2004.0,11.4,1527.0,3.1,24,S,2A,3413
2017-06-11 00:36:58.579021824,79.47,25.02,2155.0,57.0,1712.0,53.1,1309.0,64.1,44,S,2A,3413
2017-07-06 15:04:06.543856128,79.47,25.02,2136.0,70.0,1688.0,85.9,1308.0,30.4,6,S,1B,3413
2020-12-29 00:28:36.579024128,79.47,25.02,1634.0,4.0,1338.0,3.4,938.0,3.9,374,S,2B,3413
2020-05-22 00:08:36.579023872,79.47,25.02,1483.0,81.0,1225.0,80.9,836.0,80.9,115,S,2A,3413
2018-05-01 12:27:22.079022080,79.47,25.02,1977.0,22.0,1582.0,21.7,1186.0,22.3,69,S,2B,3413
2018-12-02 01:07:52.079022080,79.47,25.02,2047.0,7.0,1687.0,7.5,1159.0,6.6,455,S,2B,3413
2017-07-28 23:56:40.579023616,79.47,25.02,2439.0,207.0,2001.0,206.8,1396.0,206.8,44,S,2A,3413
2017-12-02 13:17:16.079022336,79.47,25.02,2167.0,5.0,1780.0,4.8,1235.0,4.7,369,S,2A,3413
2021-07-15 12:48:28.079024128,79.47,25.02,1674.0,29.0,1354.0,29.5,984.0,26.7,99,S,2B,3413
2020-12-28 00:08:40.579023872,79.47,25.02,1621.0,4.0,1333.0,3.9,924.0,4.2,374,S,2A,3413
2017-11-14 13:07:36.579022336,79.47,25.02,2228.0,11.0,1833.0,10.7,1266.0,12.8,260,S,2A,3413
2020-08-20 00:58:37.579022080,79.47,25.02,1967.0,52.0,1600.0,52.5,1144.0,51.5,24,S,2A,3413
2017-05-12 11:57:29.579023872,79.47,25.02,2181.0,45.0,1734.0,48.7,1323.0,37.1,29,S,2A,3413
2020-01-17 12:48:35.079024128,79.47,25.02,1716.0,5.0,1412.0,4.5,974.0,4.7,380,S,2A,3413
2019-06-03 01:18:34.079022336,79.47,25.02,1723.0,94.0,1356.0,90.9,1063.0,98.1,14,S,2B,3413
2017-06-27 00:07:25.579022080,79.47,25.02,2210.0,47.0,1819.0,47.3,1254.0,45.1,54,S,2A,3413
2021-04-28 23:58:43.079022080,79.47,25.02,1527.0,37.0,1241.0,37.7,890.0,34.2,45,S,2A,3413
2017-04-29 12:36:59.079024128,79.47,25.02,2216.0,58.0,1783.0,61.5,1315.0,52.3,20,S,2A,3413
2018-06-25 13:17:22.579023616,79.47,25.02,1993.0,57.0,1611.0,57.9,1174.0,56.0,40,S,2A,3413
2017-04-17 11:57:27.079022080,79.47,25.02,2203.0,56.0,1752.0,60.1,1336.0,49.6,20,S,2A,3413
2017-06-16 12:47:02.579022080,79.47,25.02,2166.0,40.0,1748.0,40.0,1278.0,40.9,49,S,2A,3413
2020-12-02 11:58:46.079022080,79.47,25.02,1595.0,14.0,1300.0,14.3,923.0,14.4,199,S,2B,3413
2020-06-23 00:48:39.579022080,79.47,25.02,1425.0,211.0,1087.0,217.9,922.0,200.8,5,S,2B,3413
2017-07-11 11:56:43.579022336,79.47,25.02,2323.0,28.0,1900.0,28.7,1337.0,25.6,109,S,2A,3413
2021-06-10 12:48:27.579023872,79.47,25.02,1617.0,17.0,1320.0,17.7,933.0,15.6,169,S,2B,3413
2021-05-14 00:48:28.579023872,79.47,25.02,1477.0,88.0,1184.0,89.7,882.0,84.7,15,S,2B,3413
2018-04-14 15:04:08.416849920,79.47,25.02,2021.0,38.0,1628.0,45.2,1198.0,18.7,5,S,1A,3413
2019-12-03 00:38:34.079024128,79.47,25.02,1764.0,14.0,1443.0,15.1,1015.0,13.0,244,S,2B,3413
2020-12-22 11:58:39.079024128,79.47,25.02,1566.0,11.0,1268.0,10.1,919.0,11.5,209,S,2A,3413
2021-06-07 23:58:37.579023616,79.47,25.02,1581.0,24.0,1300.0,24.6,899.0,21.2,125,S,2A,3413
2019-12-20 00:28:47.079022080,79.47,25.02,1726.0,6.0,1415.0,5.8,989.0,6.7,364,S,2B,3413
2020-06-13 12:08:43.579022080,79.47,25.02,1675.0,18.0,1364.0,19.4,973.0,15.6,160,S,2A,3413
2021-01-17 12:18:43.579022080,79.47,25.02,1608.0,6.0,1315.0,5.8,925.0,5.4,339,S,2B,3413
2017-07-06 11:56:43.579023872,79.47,25.02,2304.0,16.0,1882.0,15.9,1329.0,16.3,119,S,2A,3413
2021-11-23 00:08:45.079022080,79.47,25.02,1546.0,14.0,1272.0,14.7,877.0,12.8,265,S,2B,3413
2020-01-11 13:18:33.079022080,79.47,25.02,1746.0,23.0,1439.0,22.7,988.0,22.7,410,S,2A,3413
2017-01-12 11:56:42.579022080,79.47,25.02,2401.0,7.0,1956.0,6.9,1392.0,7.5,250,S,2A,3413
2018-05-11 01:07:18.079022080,79.47,25.02,1994.0,27.0,1580.0,27.9,1217.0,25.6,84,S,2B,3413
2016-06-17 13:07:10.579024128,79.47,25.02,2540.0,18.0,2076.0,17.2,1463.0,20.4,130,S,2A,3413
2017-08-05 15:04:08.354377984,79.47,25.02,2698.0,41.0,2161.0,48.0,1615.0,21.1,5,S,1A,3413
2018-06-26 12:47:01.579022080,79.47,25.02,2164.0,23.0,1762.0,21.1,1255.0,25.7,119,S,2A,3413
2021-06-17 00:28:35.579023872,79.47,25.02,1455.0,60.0,1158.0,63.1,882.0,53.7,35,S,2B,3413
2019-04-20 12:12:40.579022080,79.47,25.02,1918.0,56.0,1531.0,59.1,1156.0,51.6,29,S,2B,3413
2019-06-28 01:18:27.579023872,79.47,25.02,1894.0,91.0,1573.0,78.5,1054.0,114.4,35,S,2A,3413
2021-01-02 00:08:41.579023872,79.47,25.02,1630.0,3.0,1339.0,3.4,929.0,3.4,384,S,2A,3413
2017-05-13 15:04:03.570670080,79.47,25.02,2157.0,53.0,1719.0,61.9,1303.0,29.9,5,S,1A,3413
2020-05-17 00:08:38.579023616,79.47,25.02,1470.0,38.0,1150.0,36.0,915.0,41.9,55,S,2B,3413
2021-02-14 12:28:38.079024128,79.47,25.02,1536.0,5.0,1254.0,4.6,887.0,4.9,299,S,2A,3413
2020-06-07 00:28:39.579022336,79.47,25.02,1663.0,17.0,1361.0,17.0,956.0,15.9,155,S,2A,3413
2019-08-07 01:18:33.579022080,79.47,25.02,2356.0,87.0,1919.0,78.4,1367.0,102.3,24,S,2B,3413
2020-04-20 01:08:21.579023872,79.47,25.02,1489.0,68.0,1177.0,69.7,912.0,65.5,14,S,2A,3413
2017-06-11 11:56:43.579022336,79.47,25.02,2156.0,50.0,1731.0,53.4,1284.0,44.1,49,S,2A,3413
2018-10-31 01:17:52.079024128,79.47,25.02,2059.0,6.0,1694.0,6.4,1171.0,5.2,415,S,2A,3413
2021-05-13 01:18:20.579023872,79.47,25.02,1512.0,75.0,1230.0,74.6,879.0,76.5,15,S,2B,3413
2020-08-25 13:08:26.579023872,79.47,25.02,1985.0,155.0,1579.0,155.1,1202.0,155.1,59,S,2B,3413
2016-11-08 12:47:15.079023872,79.47,25.02,2492.0,6.0,2027.0,5.5,1449.0,5.7,309,S,2A,3413
2019-11-03 11:58:41.579023616,79.47,25.02,1804.0,6.0,1476.0,7.0,1037.0,5.3,289,S,2B,3413
2018-05-26 13:17:22.079022080,79.47,25.02,1979.0,41.0,1597.0,41.6,1169.0,40.9,100,S,2A,3413
2022-04-05 01:08:24.579024128,79.47,25.02,1234.0,66.0,960.0,63.0,775.0,70.5,15,S,2B,3413
2019-02-05 12:28:28.579022080,79.47,25.02,1989.0,7.0,1626.0,7.2,1146.0,7.8,290,S,2B,3413
2021-11-23 00:58:26.579023872,79.47,25.02,1513.0,33.0,1240.0,32.7,868.0,32.7,284,S,2A,3413
2022-04-08 12:38:40.579022080,79.47,25.02,1266.0,79.0,1016.0,79.7,755.0,78.9,10,S,2A,3413
2018-06-20 12:26:50.079024384,79.47,25.02,1962.0,66.0,1562.0,65.5,1187.0,67.3,30,S,2B,3413
2019-07-03 01:18:28.579023872,79.47,25.02,1977.0,100.0,1598.0,92.1,1164.0,112.6,25,S,2A,3413
2019-10-17 12:58:30.579023872,79.47,25.02,1814.0,6.0,1486.0,6.6,1040.0,5.9,319,S,2B,3413
2018-02-02 00:06:44.579023872,79.47,25.02,2140.0,3.0,1755.0,2.6,1223.0,2.6,354,S,2A,3413
2022-03-29 23:58:38.579023872,79.47,25.02,1152.0,119.0,904.0,117.5,713.0,120.7,5,S,2B,3413
2021-05-15 12:28:34.079024128,79.47,25.02,1486.0,26.0,1180.0,25.2,903.0,27.6,100,S,2A,3413
2021-11-26 01:08:33.079022336,79.47,25.02,1522.0,15.0,1244.0,15.2,876.0,14.1,275,S,2B,3413
2019-06-18 00:28:39.579023872,79.47,25.02,1983.0,2.0,1595.0,1.8,1178.0,2.0,105,S,2A,3413
2017-12-29 13:07:29.579022080,79.47,25.02,2147.0,8.0,1751.0,8.6,1242.0,7.8,240,S,2B,3413
2021-05-24 12:58:27.579024128,79.47,25.02,1491.0,71.0,1152.0,70.6,947.0,71.8,20,S,2A,3413
2020-07-28 12:08:42.579023616,79.47,25.02,1962.0,29.0,1614.0,28.7,1115.0,28.8,69,S,2A,3413
2019-08-19 15:04:21.952480000,79.47,25.02,1949.0,43.0,1540.0,49.5,1194.0,28.8,5,S,1A,3413
2019-12-25 00:28:41.579023872,79.47,25.02,1724.0,4.0,1415.0,4.0,986.0,4.0,354,S,2B,3413
